Date,Open,High,Low,Close,Adj Close,Volume
2020-02-08,439.701294,451.279175,427.800659,443.506317,443.506317,4419573712
2020-02-09,443.068298,458.011871,438.732971,449.813599,449.813599,4503926957
2020-02-10,449.911713,457.945923,439.068237,452.887512,452.887512,4615609703
2020-02-11,452.992950,463.737061,441.829071,461.258179,461.258179,4555794104
2020-02-12,461.172333,479.665131,461.098480,475.480530,475.480530,5045367007
2020-02-13,475.063934,482.795715,461.263062,474.317993,474.317993,5008241276
2020-02-14,474.473053,493.028107,467.232941,491.160645,491.160645,5065237280
2020-02-15,491.100311,492.670197,433.626190,437.664948,437.664948,5190427956
2020-02-16,438.877502,455.382629,393.825836,415.940643,415.940643,5449550841
2020-02-17,415.050110,416.808167,372.604370,409.344574,409.344574,6803728991
2020-02-18,409.634888,423.483002,387.883972,418.874176,418.874176,5886874447
2020-02-19,419.097107,421.656647,378.708435,382.219421,382.219421,4542003340
2020-02-20,381.300476,386.326050,361.748322,372.481598,372.481598,6890851156
2020-02-21,372.287872,385.395233,369.545807,379.397186,379.397186,4836161572
2020-02-22,379.804565,380.342041,369.832520,373.833130,373.833130,3527159321
2020-02-23,373.757294,401.635529,373.074554,401.635529,401.635529,4162646980
2020-02-24,401.399628,410.405518,367.027069,377.578583,377.578583,4914188969
2020-02-25,377.163666,377.497375,348.124512,353.977448,353.977448,4606854506
2020-02-26,353.978546,359.051849,307.838501,316.644135,316.644135,6763748571
2020-02-27,318.046478,332.853790,308.721558,323.285675,323.285675,5287840792
2020-02-28,323.121216,328.672485,301.705048,313.627533,313.627533,5138037106
2020-02-29,313.925415,321.069794,306.912323,308.326233,308.326233,3835560260
2020-03-01,308.260498,321.915894,305.877533,313.303467,313.303467,4048910842
2020-03-02,313.323303,340.652527,311.524139,336.793274,336.793274,19808528742
2020-03-03,336.911896,337.591003,323.676758,329.238251,329.238251,29574589032
2020-03-04,329.529175,330.959473,313.571198,319.250092,319.250092,10228558602
2020-03-05,319.315643,342.562683,319.315643,337.244812,337.244812,4756771998
2020-03-06,337.394775,351.495819,334.174866,348.893494,348.893494,4856222088
2020-03-07,349.176788,349.634460,330.387207,330.806122,330.806122,3875979762
2020-03-08,331.012970,331.131561,274.514740,276.199799,276.199799,4940601444
2020-03-09,275.961548,279.041718,255.105194,273.207123,273.207123,5692575811
2020-03-10,273.517059,277.154144,265.661835,271.715240,271.715240,4070679142
2020-03-11,271.844421,273.937592,253.383377,266.855469,266.855469,3633629630
2020-03-12,266.753479,266.917694,150.858902,152.224991,152.224991,5267287206
2020-03-13,152.176651,187.879303,139.216644,176.494720,176.494720,7430982760
2020-03-14,177.124573,180.144424,165.053436,167.584717,167.584717,3542066431
2020-03-15,167.560379,187.476288,166.020264,178.311279,178.311279,3000089521
2020-03-16,178.196838,183.164017,152.296555,170.736649,170.736649,4079544956
2020-03-17,171.050674,185.097107,170.545319,180.326385,180.326385,3314225864
2020-03-18,179.778473,182.529739,171.398529,179.092331,179.092331,2984002271
2020-03-19,178.924759,229.176819,177.777161,221.268555,221.268555,5208693461
2020-03-20,221.477356,242.512756,198.273880,214.424942,214.424942,5643988213
2020-03-21,214.397461,225.139130,209.300186,219.367508,219.367508,4157945375
2020-03-22,219.599045,229.779892,202.991180,203.672287,203.672287,4015953536
2020-03-23,203.528076,219.850739,200.744995,219.330475,219.330475,4187958179
2020-03-24,219.824356,229.325882,218.090347,227.246094,227.246094,3821906574
2020-03-25,227.405396,228.288177,215.917816,220.440353,220.440353,3456700024
2020-03-26,220.528885,226.855225,220.528885,226.823120,226.823120,3364466566
2020-03-27,226.956131,232.072464,216.984634,217.583344,217.583344,3273866630
2020-03-28,217.335297,217.335297,205.440155,214.224670,214.224670,3419855738
2020-03-29,214.134766,216.026337,205.657272,206.463501,206.463501,2748237986
2020-03-30,206.362671,224.103775,206.202316,221.538101,221.538101,3193929369
2020-03-31,221.212219,223.577682,217.474976,219.627594,219.627594,2933494164
2020-04-01,219.263901,224.020950,213.353592,224.020950,224.020950,3197608307
2020-04-02,223.894241,242.664276,223.215851,232.652786,232.652786,4225298019
2020-04-03,232.513519,241.361282,231.572708,235.813339,235.813339,3713212643
2020-04-04,235.862167,239.318863,233.081619,238.819336,238.819336,3145975504
2020-04-05,238.751892,239.705811,228.137573,231.997986,231.997986,3000506531
2020-04-06,231.933960,256.049805,231.690063,255.919510,255.919510,4488196701
2020-04-07,256.257111,262.775818,249.309006,252.057327,252.057327,4141693727
2020-04-08,252.052689,277.651398,250.191040,266.239716,266.239716,5490182226
2020-04-09,266.408417,272.531708,254.657104,257.481598,257.481598,3810256863
2020-04-10,257.403595,258.992615,229.190201,233.090820,233.090820,4209340295
2020-04-11,233.033707,239.397598,223.882858,232.053436,232.053436,3375116763
2020-04-12,232.293472,241.848068,228.672485,235.791962,235.791962,3302348952
2020-04-13,235.972427,235.972427,218.164032,223.851898,223.851898,3773119194
2020-04-14,224.065994,228.103363,221.149567,221.970337,221.970337,3488071916
2020-04-15,222.097305,224.707275,214.978241,215.506866,215.506866,2913397511
2020-04-16,215.586227,238.191040,209.521667,235.592789,235.592789,4494166639
2020-04-17,235.741699,237.478851,231.962097,233.619507,233.619507,3171543711
2020-04-18,233.670242,245.785767,233.526199,243.078995,243.078995,3305881529
2020-04-19,243.047226,246.798523,233.538971,233.588791,233.588791,3151276767
2020-04-20,233.436096,239.670578,219.039627,221.568283,221.568283,3451593161
2020-04-21,221.325760,223.863907,218.262482,221.747437,221.747437,3200278406
2020-04-22,221.632660,234.999664,220.194107,233.299850,233.299850,3269706986
2020-04-23,233.469818,240.986252,228.065384,236.595947,236.595947,3933867096
2020-04-24,236.913788,241.878662,236.766190,239.768692,239.768692,3222729325
2020-04-25,239.760696,244.375885,238.106598,239.717865,239.717865,3228034422
2020-04-26,239.642807,248.051880,239.329239,246.265579,246.265579,3598384103
2020-04-27,246.353577,248.653503,237.486740,243.271652,243.271652,3957867548
2020-04-28,243.268631,244.313324,239.757339,243.700989,243.700989,3253434688
2020-04-29,243.785400,259.784821,242.356491,257.492432,257.492432,4812318623
2020-04-30,257.410553,275.158203,247.414795,249.842957,249.842957,5464514304
2020-05-01,249.936188,261.673431,249.936188,257.228241,257.228241,3502984887
2020-05-02,257.231567,262.210663,253.757568,261.978973,261.978973,3062945430
2020-05-03,261.971130,266.568176,247.861740,252.544479,252.544479,3830272429
2020-05-04,252.428558,253.261719,240.401459,245.469772,245.469772,3731133845
2020-05-05,245.409424,249.234207,241.846863,244.592316,244.592316,3335620971
2020-05-06,244.313522,254.116684,242.983215,245.816116,245.816116,3315416831
2020-05-07,245.893539,256.091705,241.035522,252.661285,252.661285,3669677517
2020-05-08,252.520874,264.841736,247.607681,261.440796,261.440796,3977784265
2020-05-09,261.045898,274.464172,259.682861,266.137299,266.137299,4711612710
2020-05-10,266.380554,266.380554,225.960922,232.797882,232.797882,5084650413
2020-05-11,232.990479,236.409821,221.535370,234.954590,234.954590,4251733843
2020-05-12,235.342346,237.666977,230.690887,233.119675,233.119675,3319282598
2020-05-13,233.075500,240.228577,230.909943,239.160126,239.160126,2955784580
2020-05-14,238.776077,244.167831,235.530014,241.856796,241.856796,3882506405
2020-05-15,241.791046,242.269775,233.647675,235.513962,235.513962,3128349197
2020-05-16,235.544708,239.911362,234.127502,236.646011,236.646011,2812165777
2020-05-17,236.522720,244.961456,236.043579,241.192062,241.192062,2945657399
2020-05-18,241.313934,253.194946,240.948257,247.825302,247.825302,3247380684
2020-05-19,247.944763,249.869232,243.069550,245.932434,245.932434,2843744723
2020-05-20,245.769226,247.267700,237.713928,239.522751,239.522751,2793413863
2020-05-21,239.482574,241.622482,222.353149,228.395905,228.395905,3084097042
2020-05-22,228.357727,235.452499,225.874481,234.503189,234.503189,2690376408
2020-05-23,234.558792,238.535355,232.349731,234.977356,234.977356,2403159772
2020-05-24,234.989883,237.031174,224.744217,224.832199,224.832199,2576633239
2020-05-25,224.489334,231.739899,223.153809,230.563828,230.563828,2405283864
2020-05-26,230.561844,230.919098,224.519287,227.220871,227.220871,2604514395
2020-05-27,227.278503,234.030792,226.866913,233.520950,233.520950,3107896650
2020-05-28,233.579239,239.992401,230.639542,239.407532,239.407532,3295793175
2020-05-29,239.461807,242.358521,235.639114,238.148346,238.148346,3328065948
2020-05-30,238.174561,251.767197,236.240372,251.299530,251.299530,3987199933
2020-05-31,251.279800,251.279800,238.763519,239.877029,239.877029,3391410579
2020-06-01,239.847229,256.042175,239.109161,255.352188,255.352188,3467571665
2020-06-02,255.151398,266.468323,245.818100,249.053223,249.053223,4553495543
2020-06-03,249.061752,252.144287,246.543671,252.063614,252.063614,3089648824
2020-06-04,252.138412,258.750122,248.813019,256.684814,256.684814,2675520554
2020-06-05,256.691559,262.263275,255.727539,256.755402,256.755402,2284892760
2020-06-06,256.749908,259.129395,252.068390,253.270157,253.270157,1789267442
2020-06-07,253.310196,255.691193,246.887772,254.335144,254.335144,2029755285
2020-06-08,254.238190,256.812469,251.941696,255.118301,255.118301,1911457074
2020-06-09,255.124939,256.047729,252.121078,255.304413,255.304413,2495377513
2020-06-10,255.295731,257.967102,253.849350,257.252594,257.252594,1751487317
2020-06-11,257.233185,258.051117,235.279175,236.437286,236.437286,2357578052
2020-06-12,236.432358,243.866211,235.131409,242.238785,242.238785,1575407714
2020-06-13,242.282715,242.455521,238.485428,241.161163,241.161163,1249523525
2020-06-14,241.115738,241.184174,237.413742,238.761963,238.761963,1293145681
2020-06-15,238.761963,239.448853,226.234482,236.271774,236.271774,1735535132
2020-06-16,236.251266,239.389145,235.656616,237.528763,237.528763,1436709293
2020-06-17,237.545914,241.640045,235.842331,240.453629,240.453629,1423308166
2020-06-18,240.453629,240.720734,234.231842,236.962372,236.962372,1297367923
2020-06-19,236.947449,237.225311,231.518738,232.331207,232.331207,1539773469
2020-06-20,232.514145,236.043900,228.635895,231.904541,231.904541,1456119911
2020-06-21,231.623413,234.883881,231.063004,231.286697,231.286697,1140422500
2020-06-22,231.230240,242.601791,231.047867,239.789688,239.789688,1747834935
2020-06-23,239.878082,243.854523,235.631973,240.808456,240.808456,1205235951
2020-06-24,241.052216,245.065659,231.190750,233.155792,233.155792,1318424526
2020-06-25,233.098480,234.563782,228.540619,232.413620,232.413620,1119333308
2020-06-26,233.011444,234.324722,229.179092,230.107697,230.107697,1354186233
2020-06-27,229.804489,232.449738,214.193710,218.408920,218.408920,1254377552
2020-06-28,219.011230,225.662781,214.874084,222.712219,222.712219,1103240861
2020-06-29,222.717957,226.421417,219.170776,225.197021,225.197021,1220387624
2020-06-30,224.921936,226.310822,220.743744,221.991684,221.991684,1035300968
2020-07-01,222.566727,226.897522,221.291840,223.686432,223.686432,1116192160
2020-07-02,223.777603,225.407104,219.461655,222.303772,222.303772,1091433601
2020-07-03,222.283478,223.986862,220.154694,221.562531,221.562531,945457250
2020-07-04,221.397781,226.144302,220.448059,225.327682,225.327682,990572133
2020-07-05,224.645355,225.355194,217.692734,221.843277,221.843277,1008979532
2020-07-06,221.843277,242.631027,221.501755,241.632095,241.632095,1611378435
2020-07-07,240.205811,242.727112,235.455170,237.146729,237.146729,1177038173
2020-07-08,237.190399,245.213623,236.194870,243.230209,243.230209,1394567310
2020-07-09,243.077271,244.332611,234.935684,238.855850,238.855850,1232428952
2020-07-10,238.732315,239.336349,233.037445,237.920242,237.920242,1123218900
2020-07-11,237.960480,238.854324,235.549957,236.662216,236.662216,839280886
2020-07-12,236.699432,238.807556,234.271515,236.769058,236.769058,896740451
2020-07-13,236.769058,237.222061,228.563873,232.428650,232.428650,1208729131
2020-07-14,232.294052,232.379990,227.808838,230.007889,230.007889,1138634119
2020-07-15,229.976791,230.641739,226.326324,227.271515,227.271515,997085717
2020-07-16,227.292206,228.005630,220.227829,224.015839,224.015839,1147931867
2020-07-17,224.032913,224.878754,222.248764,222.807755,222.807755,941024160
2020-07-18,222.787491,226.654678,222.372299,224.252899,224.252899,869975904
2020-07-19,224.196640,227.728088,221.472702,227.096436,227.096436,955372848
2020-07-20,227.118362,227.616653,221.556412,222.754318,222.754318,952296137
2020-07-21,222.707840,231.231323,222.201172,229.562057,229.562057,1159452661
2020-07-22,229.574463,238.695038,227.906174,238.695038,238.695038,1234729238
2020-07-23,238.788208,241.711273,236.315659,237.554047,237.554047,1350739707
2020-07-24,237.760956,238.700073,233.482071,235.516464,235.516464,1193524031
2020-07-25,235.441925,251.901672,235.178131,249.510101,249.510101,1648365418
2020-07-26,249.827667,255.468338,244.808594,246.824432,246.824432,1674308832
2020-07-27,246.819565,273.401459,246.812912,267.427612,267.427612,2488636344
2020-07-28,268.387604,295.446930,265.742920,288.552094,288.552094,2732696107
2020-07-29,288.803040,293.694977,286.047455,288.374146,288.374146,1920329028
2020-07-30,288.469543,298.869507,282.510986,292.194183,292.194183,1910379360
2020-07-31,291.985535,304.597870,287.651031,300.504517,300.504517,1905797789
2020-08-01,300.504517,319.180328,298.139771,317.996460,317.996460,2447916239
2020-08-02,318.419067,334.783600,278.130524,283.781982,283.781982,3364496978
2020-08-03,283.911407,303.122437,282.257294,296.535248,296.535248,2060352679
2020-08-04,296.531219,301.598236,284.045044,288.385864,288.385864,1888924123
2020-08-05,288.384064,298.368073,285.802673,294.486633,294.486633,1871748592
2020-08-06,294.406311,318.467560,289.170929,308.760315,308.760315,2448845324
2020-08-07,308.629120,324.773895,291.004791,303.458588,303.458588,3075582967
2020-08-08,303.440491,309.724091,300.080444,304.478882,304.478882,1778961459
2020-08-09,305.258942,309.341095,295.309509,300.400848,300.400848,1629018369
2020-08-10,300.380096,309.093597,298.511902,302.585541,302.585541,1900620717
2020-08-11,302.635651,305.494720,274.539032,282.946259,282.946259,2096741326
2020-08-12,283.059753,292.511932,274.434601,287.606781,287.606781,1888602267
2020-08-13,287.654297,300.090179,276.356293,299.516388,299.516388,1979906896
2020-08-14,299.469238,301.286224,291.106018,293.398041,293.398041,1873594486
2020-08-15,293.260529,306.795044,293.260529,303.004211,303.004211,1976925924
2020-08-16,303.013733,312.124481,297.851776,307.865295,307.865295,2025998807
2020-08-17,307.865295,323.122162,303.188538,317.298767,317.298767,2314759457
2020-08-18,317.349426,323.098450,304.174988,304.174988,304.174988,1935254636
2020-08-19,304.287415,308.554504,283.906433,292.698578,292.698578,1892818477
2020-08-20,292.697113,295.810760,290.223663,294.791626,294.791626,1275491257
2020-08-21,294.732330,304.518982,283.998688,284.298248,284.298248,1676078293
2020-08-22,284.249695,287.458710,278.771484,287.362427,287.362427,1270186094
2020-08-23,286.910675,287.385376,280.303619,284.957062,284.957062,1031635458
2020-08-24,285.069336,293.772766,283.376740,291.325958,291.325958,1211774705
2020-08-25,291.366364,291.627045,271.808136,276.799194,276.799194,1464994913
2020-08-26,276.621613,278.717377,271.974762,275.571014,275.571014,1147215568
2020-08-27,275.422852,277.053284,260.733734,264.584320,264.584320,1372140071
2020-08-28,264.675629,271.669403,262.424438,268.914703,268.914703,1147885581
2020-08-29,269.112976,272.613037,267.193848,268.954285,268.954285,1116848741
2020-08-30,268.842865,279.069550,268.568451,279.069550,279.069550,1161105104
2020-08-31,279.280426,280.959473,273.817444,274.543182,274.543182,1163683244
2020-09-01,274.480865,295.448425,270.779419,292.719788,292.719788,1755312158
2020-09-02,292.428619,294.542572,258.740814,264.118622,264.118622,2049397875
2020-09-03,264.091492,265.941315,214.003342,216.062408,216.062408,1891347860
2020-09-04,215.617004,239.189819,215.017456,231.874603,231.874603,2130928346
2020-09-05,231.643173,234.968842,216.575668,225.300812,225.300812,3128814772
2020-09-06,225.300812,232.962662,220.775482,228.453278,228.453278,2533324539
2020-09-07,228.351196,230.071213,216.878784,228.608948,228.608948,2767464423
2020-09-08,228.670380,230.377762,217.583511,222.536987,222.536987,2444380275
2020-09-09,222.558243,228.601334,219.344330,224.676956,224.676956,1619487056
2020-09-10,224.686340,230.256195,224.616302,227.713486,227.713486,2007978797
2020-09-11,227.713486,228.332764,221.316803,225.537720,225.537720,1769308087
2020-09-12,225.560928,230.293839,223.100143,230.293839,230.293839,1588108881
2020-09-13,230.293839,234.189148,219.781158,221.826004,221.826004,2008902147
2020-09-14,221.833267,230.894638,220.121078,226.264236,226.264236,2125300854
2020-09-15,226.400970,241.228531,225.687881,235.629379,235.629379,3148522135
2020-09-16,235.742462,235.997162,227.798233,231.771515,231.771515,2513150071
2020-09-17,231.585968,239.276627,230.600357,233.167465,233.167465,2356975266
2020-09-18,233.167465,238.985535,231.533524,234.208633,234.208633,1967062407
2020-09-19,234.092819,237.233246,232.287888,233.628265,233.628265,1761438254
2020-09-20,233.643661,233.755814,223.327774,226.415710,226.415710,1665443818
2020-09-21,226.649826,228.898254,211.028732,213.515656,213.515656,1708443759
2020-09-22,213.498474,220.088669,211.985275,220.034225,220.034225,987166460
2020-09-23,220.169220,220.223267,205.660004,208.165115,208.165115,955711723
2020-09-24,208.178619,217.883087,207.206268,216.693863,216.693863,974113730
2020-09-25,216.701096,218.182892,211.649918,216.659714,216.659714,923925188
2020-09-26,216.818146,223.689041,214.175125,221.877838,221.877838,936709143
2020-09-27,221.871399,230.148087,217.619110,229.073975,229.073975,1130247799
2020-09-28,229.073975,233.880249,226.204758,226.351013,226.351013,1422003212
2020-09-29,226.166641,229.826614,225.349731,229.235947,229.235947,1071794544
2020-09-30,229.209732,230.772614,225.985565,228.100922,228.100922,1055011384
2020-10-01,228.210052,233.111969,222.816116,228.157867,228.157867,1316717680
2020-10-02,228.077759,228.340820,214.629974,220.188232,220.188232,1430714877
2020-10-03,220.219833,221.683380,219.269882,219.742188,219.742188,785032604
2020-10-04,219.728531,223.258179,218.117264,221.806549,221.806549,891670096
2020-10-05,221.771667,223.076538,219.879150,222.385849,222.385849,852614530
2020-10-06,222.332626,229.109680,218.018600,220.443756,220.443756,1414548622
2020-10-07,220.443756,223.785553,217.920410,223.555847,223.555847,975538933
2020-10-08,223.496002,235.800735,222.142593,233.944672,233.944672,1517227961
2020-10-09,234.015671,240.334473,232.726456,237.635513,237.635513,1432481362
2020-10-10,237.299866,245.214767,236.496933,237.323517,237.323517,1900960677
2020-10-11,237.507309,243.073120,236.824417,239.669846,239.669846,1819533631
2020-10-12,239.438644,243.683533,234.671829,239.814957,239.814957,1789792726
2020-10-13,239.866165,254.809540,238.257095,253.530243,253.530243,2334880623
2020-10-14,253.631470,259.504913,251.133789,259.133484,259.133484,2389412353
2020-10-15,259.179047,265.232788,255.795044,261.384735,261.384735,2590009259
2020-10-16,262.165070,265.969635,247.455521,250.325409,250.325409,3025371472
2020-10-17,250.794022,252.437149,243.512909,246.319931,246.319931,2077377477
2020-10-18,246.102417,250.686203,245.343872,249.812164,249.812164,1693057793
2020-10-19,249.835083,252.422302,246.826416,250.709793,250.709793,1823030809
2020-10-20,250.732895,250.732895,240.888077,242.845551,242.845551,2230433445
2020-10-21,242.814026,262.810425,242.480530,258.514587,258.514587,3164562403
2020-10-22,258.229065,272.095764,258.117950,266.472626,266.472626,3250753926
2020-10-23,266.626678,274.689545,263.559662,270.314667,270.314667,2740574137
2020-10-24,270.314789,276.451172,267.768311,275.122009,275.122009,2049345140
2020-10-25,275.122009,275.255646,268.162994,271.079437,271.079437,2158858954
2020-10-26,271.079468,272.636597,254.488998,259.782593,259.782593,2851175628
2020-10-27,259.782532,267.633484,257.486603,264.539429,264.539429,2718701859
2020-10-28,264.539581,279.133881,259.750549,268.489716,268.489716,3670734190
2020-10-29,268.490204,271.242920,258.674622,267.056061,267.056061,2670911239
2020-10-30,267.056793,269.542145,256.430389,261.828125,261.828125,3032354182
2020-10-31,261.828125,265.492676,259.806030,261.758240,261.758240,2021384092
2020-11-01,261.758240,269.495972,260.105957,267.555817,267.555817,1785981044
2020-11-02,267.554413,270.826324,255.188477,257.199707,257.199707,2473366489
2020-11-03,257.199005,258.704041,236.866760,244.146835,244.146835,2902353055
2020-11-04,244.146500,244.535904,232.355469,241.130096,241.130096,2602972773
2020-11-05,241.142044,251.629700,241.142044,249.547333,249.547333,2296534779
2020-11-06,249.546494,259.037781,248.193253,257.720184,257.720184,2307792597
2020-11-07,257.720367,276.048553,246.757843,253.590408,253.590408,3306975308
2020-11-08,253.590408,276.944916,251.566406,270.697784,270.697784,1964488513
2020-11-09,270.697876,273.359192,258.458679,263.981323,263.981323,1926205000
2020-11-10,263.986755,265.952820,255.220413,257.351807,257.351807,1590780215
2020-11-11,257.351501,262.299469,256.628174,257.121490,257.121490,1483145652
2020-11-12,257.119507,264.354340,252.630585,259.821533,259.821533,1691361924
2020-11-13,259.820892,262.104309,249.883408,259.171783,259.171783,2159730842
2020-11-14,259.171783,261.595551,254.180328,255.769043,255.769043,2131937375
2020-11-15,255.769043,259.910858,239.394867,241.368027,241.368027,2400160028
2020-11-16,241.368027,252.938309,234.323471,250.139297,250.139297,2443954097
2020-11-17,252.353943,257.569763,249.549622,255.288528,255.288528,1738784593
2020-11-18,255.287079,257.716034,242.983246,247.126053,247.126053,2327656294
2020-11-19,247.124817,250.456894,241.689377,246.270081,246.270081,1254227175
2020-11-20,246.268433,259.012207,245.713440,258.854919,258.854919,1873696045
2020-11-21,258.854889,304.786163,256.657806,301.924805,301.924805,5765585960
2020-11-22,301.924805,309.362091,274.708954,286.993408,286.993408,4952111958
2020-11-23,286.993500,323.268188,282.404602,323.025818,323.025818,5309099342
2020-11-24,323.013367,367.951477,321.174713,345.605133,345.605133,7685446495
2020-11-25,345.612457,359.436340,303.408356,312.777557,312.777557,5131050361
2020-11-26,312.639465,319.140411,253.283020,270.510742,270.510742,4922338888
2020-11-27,270.585052,278.247864,258.034943,264.955322,264.955322,2947138215
2020-11-28,264.989258,282.559784,261.722961,275.571289,275.571289,2623903531
2020-11-29,275.578888,287.105255,272.072693,283.931488,283.931488,2155292210
2020-11-30,283.921997,320.971893,280.344360,316.420197,316.420197,3892204636
2020-12-01,316.477203,319.770660,280.103973,288.135834,288.135834,4197968842
2020-12-02,288.166443,297.045959,282.099854,294.251068,294.251068,2654055891
2020-12-03,294.274323,296.530060,286.101013,292.295349,292.295349,1932456431
2020-12-04,292.294128,305.747528,278.552460,280.708069,280.708069,2806192318
2020-12-05,280.668121,289.308594,275.802460,289.308594,289.308594,1781606882
2020-12-06,289.317963,292.521210,279.881805,286.356110,286.356110,1662530478
2020-12-07,286.339539,290.148468,281.468079,283.894714,283.894714,1571228768
2020-12-08,283.910126,284.886078,264.465210,267.548462,267.548462,1804265824
2020-12-09,267.539429,270.979797,255.869843,268.709961,268.709961,2258287288
2020-12-10,268.697174,269.134216,261.669250,265.980682,265.980682,1528530539
2020-12-11,265.998627,265.998627,256.436035,259.331024,259.331024,1988724957
2020-12-12,259.307495,269.463867,258.628632,267.714569,267.714569,1470417815
2020-12-13,267.728668,281.924347,266.072174,275.348511,275.348511,1616017413
2020-12-14,275.378021,279.293396,266.532684,276.553101,276.553101,1523697596
2020-12-15,276.566101,298.461212,271.697632,288.394379,288.394379,2965318993
2020-12-16,288.432556,311.543182,282.748322,311.419037,311.419037,3505656634
2020-12-17,311.446442,329.884155,303.945587,310.301575,310.301575,5145542717
2020-12-18,310.344269,322.072968,305.335602,312.779449,312.779449,3694943233
2020-12-19,312.778564,324.759033,309.777191,318.247925,318.247925,3474653627
2020-12-20,318.233826,366.973663,311.728516,348.160553,348.160553,6066519346
2020-12-21,348.319824,378.174072,311.171478,314.488922,314.488922,7569828151
2020-12-22,314.394928,323.886505,301.192108,323.886505,323.886505,5764317548
2020-12-23,323.771881,325.452850,267.860596,274.148407,274.148407,6488304103
2020-12-24,274.238739,298.060669,272.326233,296.282959,296.282959,5354778110
2020-12-25,296.292450,323.944183,293.637207,318.342316,318.342316,5540322691
2020-12-26,318.384003,329.187683,310.955811,322.829895,322.829895,5382110131
2020-12-27,322.857727,362.267944,313.549683,338.179962,338.179962,7057534741
2020-12-28,338.306976,374.885681,337.172211,362.092041,362.092041,6323801331
2020-12-29,362.086700,365.524963,331.907227,353.090637,353.090637,5332139474
2020-12-30,353.110199,365.057617,342.961365,358.808014,358.808014,4985121425
2020-12-31,358.768494,361.003235,336.806213,343.052643,343.052643,3783477586
2021-01-01,342.979767,354.826416,334.560638,341.985657,341.985657,3490086847
2021-01-02,342.026672,365.390564,334.569183,354.599945,354.599945,4608719269
2021-01-03,354.650909,433.019073,354.650909,421.789856,421.789856,7273123206
2021-01-04,422.066254,462.204559,387.911804,407.936951,407.936951,8597472425
2021-01-05,407.964508,426.377014,393.809967,419.768127,419.768127,6465746424
2021-01-06,419.811340,456.970947,413.555328,454.484131,454.484131,6501368133
2021-01-07,456.095245,466.025208,436.169128,445.302826,445.302826,7068503552
