Date,Open,High,Low,Close,Adj Close,Volume
2020-02-21,406.000000,408.399994,400.000000,401.000000,399.882477,17446040
2020-02-24,393.200012,395.799988,390.000000,390.399994,389.312012,23182420
2020-02-25,390.799988,402.799988,390.399994,401.600006,400.480835,24081010
2020-02-26,397.600006,403.799988,395.600006,399.600006,398.486389,18326060
2020-02-27,399.000000,401.600006,394.399994,399.200012,398.087524,19178470
2020-02-28,391.399994,391.799988,384.399994,386.000000,384.924286,31915440
2020-03-02,384.600006,394.600006,384.600006,389.600006,388.514252,23089580
2020-03-03,393.000000,398.799988,393.000000,394.000000,392.902008,21808960
2020-03-04,396.000000,396.000000,390.799988,394.000000,392.902008,19557990
2020-03-05,398.000000,406.799988,394.000000,406.200012,405.067993,27046130
2020-03-06,398.000000,400.200012,395.000000,395.799988,394.696960,30386570
2020-03-09,380.000000,385.000000,373.600006,377.399994,376.348236,36123860
2020-03-10,382.000000,389.399994,376.000000,383.000000,381.932648,31903950
2020-03-11,383.000000,384.600006,377.000000,378.399994,377.345459,20448210
2020-03-12,368.000000,369.399994,361.799988,363.600006,362.586731,38041810
2020-03-13,336.000000,368.000000,336.000000,365.000000,363.982819,57393060
2020-03-16,356.000000,357.799988,337.000000,341.799988,340.847443,49707670
2020-03-17,341.799988,354.799988,338.000000,349.799988,348.825165,42149370
2020-03-18,343.000000,355.200012,330.000000,334.000000,333.069214,44397010
2020-03-19,343.000000,350.600006,325.200012,343.000000,342.044128,59750190
2020-03-20,355.000000,364.399994,349.200012,359.600006,358.597870,52299070
2020-03-23,340.200012,359.399994,340.200012,348.000000,347.030182,38694210
2020-03-24,361.000000,367.799988,358.000000,365.200012,364.182281,36613460
2020-03-25,375.000000,381.600006,373.399994,380.000000,378.941010,36226850
2020-03-26,386.000000,386.000000,376.000000,381.799988,380.735992,29318890
2020-03-27,390.000000,390.000000,381.799988,382.399994,381.334320,28738690
2020-03-30,371.799988,380.000000,371.600006,376.600006,375.550507,21838730
2020-03-31,385.200012,386.000000,370.799988,380.200012,379.140472,22201300
2020-04-01,383.600006,383.600006,372.399994,374.399994,373.356598,23621270
2020-04-02,370.000000,379.799988,369.600006,379.799988,378.741547,12125930
2020-04-03,372.000000,376.399994,372.000000,376.399994,375.351044,14274200
2020-04-06,380.000000,384.000000,376.600006,381.399994,380.337097,13869050
2020-04-07,387.600006,387.600006,382.000000,387.600006,386.519836,18917050
2020-04-08,387.799988,387.799988,382.600006,385.000000,383.927063,15181340
2020-04-09,390.000000,391.399994,386.600006,391.399994,390.309235,15695980
2020-04-14,396.000000,397.600006,392.399994,395.000000,393.899200,26198960
2020-04-15,400.600006,400.600006,395.000000,395.000000,393.899200,20507370
2020-04-16,399.000000,406.799988,395.000000,406.799988,405.666321,28850990
2020-04-17,417.000000,419.600006,406.200012,409.600006,408.458527,29626870
2020-04-20,409.600006,411.000000,406.600006,408.600006,407.461304,15337340
2020-04-21,410.399994,410.399994,396.600006,400.600006,399.483612,20825170
2020-04-22,397.000000,409.799988,396.000000,409.399994,408.259064,17154220
2020-04-23,410.000000,415.000000,407.399994,411.600006,410.452942,17807170
2020-04-24,405.000000,410.399994,404.399994,406.399994,405.267426,12501500
2020-04-27,412.799988,415.000000,410.200012,413.000000,411.849060,15666250
2020-04-28,415.000000,417.200012,412.399994,417.200012,416.037354,13114080
2020-04-29,418.000000,419.000000,413.600006,417.000000,415.837891,13274000
2020-05-04,408.799988,408.799988,400.000000,400.000000,398.885284,24638320
2020-05-05,401.200012,407.600006,400.600006,406.000000,404.868561,12583080
2020-05-06,406.600006,412.200012,405.799988,410.000000,408.857391,19797850
2020-05-07,411.600006,411.600006,407.200012,407.200012,406.065216,12298250
2020-05-08,412.600006,418.200012,411.600006,418.200012,417.034576,22019270
2020-05-11,425.000000,435.000000,423.600006,435.000000,433.787750,33457400
2020-05-12,428.200012,434.799988,425.799988,431.000000,429.798889,22037690
2020-05-13,428.200012,438.200012,426.200012,429.600006,428.402802,24275790
2020-05-14,444.000000,447.000000,426.600006,430.600006,429.399994,32929980
2020-05-15,430.000000,435.600006,420.000000,421.200012,421.200012,24590940
2020-05-18,419.000000,425.399994,416.799988,423.000000,423.000000,20585060
2020-05-19,430.200012,433.000000,425.600006,430.000000,430.000000,19839680
2020-05-20,434.600006,440.000000,432.000000,440.000000,440.000000,21245440
2020-05-21,436.399994,437.799988,431.399994,433.399994,433.399994,18779510
2020-05-22,427.000000,427.000000,410.000000,412.399994,412.399994,37869790
2020-05-25,410.000000,417.600006,406.000000,416.600006,416.600006,19950420
2020-05-26,422.399994,428.399994,419.200012,425.399994,425.399994,15998170
2020-05-27,423.200012,423.200012,414.200012,420.000000,420.000000,20832340
2020-05-28,421.000000,421.000000,404.200012,408.200012,408.200012,28940420
2020-05-29,405.799988,413.399994,404.000000,410.399994,410.399994,29277960
2020-06-01,419.399994,429.799988,419.200012,429.000000,429.000000,22992560
2020-06-02,436.000000,436.000000,429.200012,430.399994,430.399994,17846180
2020-06-03,436.000000,437.399994,426.200012,432.600006,432.600006,20029110
2020-06-04,435.000000,435.000000,428.600006,435.000000,435.000000,18474120
2020-06-05,434.000000,434.200012,426.600006,434.200012,434.200012,26529490
2020-06-08,435.000000,435.799988,427.000000,430.000000,430.000000,19719610
2020-06-09,432.000000,435.000000,428.200012,433.799988,433.799988,18496800
2020-06-10,437.000000,447.399994,435.799988,446.200012,446.200012,33941610
2020-06-11,450.799988,455.399994,442.000000,442.399994,442.399994,26926930
2020-06-12,434.600006,444.399994,433.000000,441.000000,441.000000,17460540
2020-06-15,435.000000,444.399994,432.200012,433.600006,433.600006,16009640
2020-06-16,449.399994,452.799988,445.399994,448.799988,448.799988,22450720
2020-06-17,451.799988,453.600006,445.000000,450.600006,450.600006,14077790
2020-06-18,452.399994,458.000000,445.200012,458.000000,458.000000,18627360
2020-06-19,458.000000,465.600006,456.399994,460.399994,460.399994,25331845
2020-06-22,460.000000,474.600006,459.200012,474.200012,474.200012,25963340
2020-06-23,480.000000,498.600006,475.200012,497.399994,497.399994,31328310
2020-06-24,502.000000,505.000000,490.799988,490.799988,490.799988,23063460
2020-06-26,486.399994,493.000000,483.600006,485.000000,485.000000,17878260
2020-06-29,481.000000,493.799988,481.000000,486.000000,486.000000,22078970
2020-06-30,488.200012,500.000000,488.200012,498.600006,498.600006,22144450
2020-07-02,503.000000,519.000000,503.000000,518.500000,518.500000,31784530
2020-07-03,520.000000,529.000000,511.500000,524.500000,524.500000,21000756
2020-07-06,524.000000,529.000000,516.000000,520.000000,520.000000,23259690
2020-07-07,519.000000,531.000000,512.000000,516.000000,516.000000,25223630
2020-07-08,515.500000,546.500000,515.500000,543.000000,543.000000,27611980
2020-07-09,545.000000,564.000000,544.000000,563.000000,563.000000,26065860
2020-07-10,549.000000,562.000000,546.000000,546.500000,546.500000,23459570
2020-07-13,540.500000,556.000000,540.000000,541.000000,541.000000,20035930
2020-07-14,529.000000,535.500000,517.500000,525.000000,525.000000,25841760
2020-07-15,538.500000,543.000000,530.500000,543.000000,543.000000,22169170
2020-07-16,539.000000,542.000000,511.000000,513.000000,513.000000,27047080
2020-07-17,519.000000,530.000000,517.000000,521.000000,521.000000,17564370
2020-07-20,521.000000,527.500000,513.000000,522.500000,522.500000,12986880
2020-07-21,548.500000,564.000000,544.000000,564.000000,564.000000,29100070
2020-07-22,553.000000,563.000000,537.500000,539.000000,539.000000,20931050
2020-07-23,546.000000,557.500000,543.000000,557.000000,557.000000,19087970
2020-07-24,542.000000,547.000000,525.000000,528.000000,528.000000,28135030
2020-07-27,530.000000,538.000000,515.000000,520.000000,520.000000,18687360
2020-07-28,535.000000,544.500000,529.000000,543.500000,543.500000,21534550
2020-07-29,536.500000,542.500000,533.000000,541.500000,541.500000,12483240
2020-07-30,547.000000,549.500000,532.000000,535.000000,535.000000,13702870
2020-07-31,540.000000,550.000000,534.000000,534.000000,534.000000,15632560
2020-08-03,536.000000,541.500000,528.000000,539.000000,539.000000,18075990
2020-08-04,546.000000,556.500000,540.000000,550.000000,550.000000,20181190
2020-08-05,557.500000,561.000000,551.000000,561.000000,561.000000,15884970
2020-08-06,560.500000,564.000000,543.500000,555.500000,555.500000,20568690
2020-08-07,559.000000,559.000000,499.399994,527.500000,527.500000,62117080
2020-08-10,510.000000,518.000000,501.000000,502.000000,502.000000,48583880
2020-08-11,511.000000,526.000000,510.000000,513.500000,513.500000,25498510
2020-08-12,512.000000,523.000000,504.000000,520.500000,520.500000,18944950
2020-08-13,528.000000,531.000000,510.000000,510.000000,510.000000,27254630
2020-08-14,502.500000,514.000000,501.500000,506.500000,506.500000,17991410
2020-08-17,508.500000,515.000000,502.000000,504.500000,504.500000,14790860
2020-08-18,515.000000,516.500000,509.000000,512.000000,512.000000,13387270
2020-08-19,516.000000,520.000000,506.000000,506.000000,506.000000,11096260
2020-08-20,508.000000,509.000000,502.000000,508.000000,508.000000,14375590
2020-08-21,516.500000,524.500000,512.000000,518.000000,518.000000,18245050
2020-08-24,537.500000,548.000000,535.000000,548.000000,548.000000,27410110
2020-08-25,548.000000,549.000000,537.000000,544.500000,544.500000,18013350
2020-08-26,553.500000,555.000000,546.000000,551.500000,551.500000,15633420
2020-08-27,554.000000,560.000000,547.000000,558.000000,558.000000,17032210
2020-08-28,554.000000,558.000000,540.500000,540.500000,540.500000,22537720
2020-08-31,554.500000,554.500000,530.500000,530.500000,530.500000,21605430
2020-09-01,537.500000,547.000000,531.000000,539.000000,539.000000,19767340
2020-09-02,555.000000,555.000000,543.500000,545.000000,545.000000,14565280
2020-09-03,546.000000,548.500000,533.000000,534.000000,534.000000,17078690
2020-09-04,517.000000,524.500000,513.000000,518.000000,518.000000,33072890
2020-09-07,516.000000,524.500000,510.000000,511.000000,511.000000,18039820
2020-09-08,517.000000,520.000000,502.000000,508.500000,508.500000,18517660
2020-09-09,502.000000,508.500000,501.500000,504.000000,504.000000,17759570
2020-09-10,514.000000,518.500000,506.000000,506.000000,506.000000,13682280
2020-09-11,509.000000,518.500000,506.500000,516.000000,516.000000,12738920
2020-09-14,521.500000,537.500000,518.500000,529.500000,529.500000,19281610
2020-09-15,535.500000,538.500000,527.500000,529.500000,529.500000,11319350
2020-09-16,538.000000,538.000000,530.500000,534.500000,534.500000,10186220
2020-09-17,535.000000,536.000000,522.000000,527.000000,527.000000,11774020
2020-09-18,520.000000,525.000000,510.500000,525.000000,525.000000,21697400
2020-09-21,522.000000,527.500000,512.000000,516.500000,516.500000,10511440
2020-09-22,513.000000,518.500000,510.000000,511.500000,511.500000,12546360
2020-09-23,512.000000,521.500000,510.000000,514.000000,514.000000,12517680
2020-09-24,510.000000,512.000000,505.000000,505.000000,505.000000,14346970
2020-09-25,510.000000,511.500000,502.000000,503.500000,503.500000,13227130
2020-09-28,505.000000,509.500000,503.500000,506.000000,506.000000,10939960
2020-09-29,515.000000,515.500000,505.500000,505.500000,505.500000,11431310
2020-09-30,512.500000,520.000000,509.000000,511.500000,511.500000,10245120
2020-10-05,530.000000,530.000000,521.500000,525.000000,525.000000,18238540
2020-10-06,527.500000,529.500000,525.500000,527.500000,527.500000,7850605
2020-10-07,530.000000,536.000000,526.500000,535.000000,535.000000,11521710
2020-10-08,538.000000,538.000000,531.500000,535.000000,535.000000,8128914
2020-10-09,537.500000,545.000000,535.000000,539.500000,539.500000,15192460
2020-10-12,545.000000,557.000000,543.500000,557.000000,557.000000,18900360
2020-10-14,568.000000,574.000000,560.500000,573.500000,573.500000,25903930
2020-10-15,570.000000,570.000000,548.500000,552.000000,552.000000,15521650
2020-10-16,559.000000,563.500000,552.000000,557.000000,557.000000,10324930
2020-10-19,562.000000,568.500000,558.500000,561.500000,561.500000,9771820
2020-10-20,566.500000,566.500000,558.500000,564.500000,564.500000,9946356
2020-10-21,568.500000,573.000000,562.000000,566.500000,566.500000,12213540
2020-10-22,566.000000,567.500000,553.000000,563.500000,563.500000,12652340
2020-10-23,560.500000,564.500000,557.000000,561.500000,561.500000,7553740
2020-10-27,565.000000,588.500000,560.500000,585.000000,585.000000,28119250
2020-10-28,587.500000,604.000000,584.000000,601.000000,601.000000,24917540
2020-10-29,589.000000,614.000000,587.500000,605.000000,605.000000,23050460
2020-10-30,597.000000,610.000000,584.500000,591.000000,591.000000,24885040
2020-11-02,593.000000,603.500000,586.500000,601.500000,601.500000,15507500
2020-11-03,597.000000,603.500000,595.000000,598.000000,598.000000,16977350
2020-11-04,574.000000,599.500000,573.500000,588.500000,588.500000,28464380
2020-11-05,610.000000,625.000000,609.000000,625.000000,625.000000,25958680
2020-11-06,626.500000,627.000000,606.000000,614.500000,614.500000,21350250
2020-11-09,630.500000,633.000000,620.000000,622.500000,622.500000,17343100
2020-11-10,608.000000,611.000000,585.000000,595.000000,595.000000,36120280
2020-11-11,561.000000,585.000000,551.000000,551.000000,551.000000,66066990
2020-11-12,570.000000,586.000000,570.000000,577.000000,577.000000,32309420
2020-11-13,590.000000,602.000000,581.000000,602.000000,602.000000,28455410
2020-11-16,600.000000,603.000000,585.500000,597.000000,597.000000,19389830
2020-11-17,596.000000,596.000000,581.500000,581.500000,581.500000,19372100
2020-11-18,586.000000,591.000000,580.000000,589.000000,589.000000,13483120
2020-11-19,586.000000,587.000000,573.000000,573.000000,573.000000,15706590
2020-11-20,578.000000,592.000000,575.500000,588.000000,588.000000,16568020
2020-11-23,599.000000,600.000000,586.000000,586.000000,586.000000,20899490
2020-11-24,587.000000,590.000000,579.000000,584.000000,584.000000,15902800
2020-11-25,589.500000,594.000000,571.000000,573.000000,573.000000,20604540
2020-11-26,578.500000,586.000000,575.000000,586.000000,586.000000,11144120
2020-11-27,586.000000,594.500000,583.000000,583.000000,583.000000,11181070
2020-11-30,582.000000,584.500000,563.000000,563.000000,563.000000,32813190
2020-12-01,573.000000,581.000000,571.500000,578.000000,578.000000,22221870
2020-12-02,584.500000,584.500000,568.000000,574.000000,574.000000,13475080
2020-12-03,584.500000,589.000000,579.500000,589.000000,589.000000,15557200
2020-12-04,589.000000,593.000000,587.000000,588.500000,588.500000,14363450
2020-12-07,592.500000,592.500000,579.500000,583.500000,583.500000,12133320
2020-12-08,588.000000,590.500000,582.500000,583.000000,583.000000,9762277
2020-12-09,591.000000,591.000000,583.000000,585.000000,585.000000,9886397
2020-12-10,580.000000,582.500000,577.500000,578.000000,578.000000,10228360
2020-12-11,590.000000,590.000000,582.500000,588.000000,588.000000,12040550
2020-12-14,585.500000,585.500000,570.000000,571.000000,571.000000,21177170
2020-12-15,571.000000,572.000000,560.000000,560.000000,560.000000,23324920
2020-12-16,563.500000,571.500000,553.000000,571.500000,571.500000,17315360
2020-12-17,580.000000,583.000000,574.000000,583.000000,583.000000,13837240
2020-12-18,586.000000,586.000000,574.500000,580.000000,580.000000,19205790
2020-12-21,580.500000,580.500000,571.000000,572.000000,572.000000,13157070
2020-12-22,574.500000,578.000000,567.500000,572.500000,572.500000,10269760
2020-12-23,568.000000,574.500000,566.500000,571.000000,571.000000,11391540
2020-12-24,570.000000,571.500000,556.000000,556.000000,556.000000,13738600
